country,province,date,cases,cum_cases
San Marino,,2020-02-20,0,0
Saudi Arabia,,2020-02-20,0,0
Senegal,,2020-02-20,0,0
Serbia,,2020-02-20,0,0
Seychelles,,2020-02-20,0,0
Singapore,,2020-02-20,0,84
Slovakia,,2020-02-20,0,0
Slovenia,,2020-02-20,0,0
Somalia,,2020-02-20,0,0
South Africa,,2020-02-20,0,0
Spain,,2020-02-20,0,2
Sri Lanka,,2020-02-20,0,1
Sudan,,2020-02-20,0,0
Suriname,,2020-02-20,0,0
Sweden,,2020-02-20,0,1
Switzerland,,2020-02-20,0,0
Taiwan*,,2020-02-20,1,24
Tanzania,,2020-02-20,0,0
Thailand,,2020-02-20,0,35
The Bahamas,,2020-02-20,0,0
The Gambia,,2020-02-20,0,0
Togo,,2020-02-20,0,0
Trinidad and Tobago,,2020-02-20,0,0
Tunisia,,2020-02-20,0,0
Turkey,,2020-02-20,0,0
Ukraine,,2020-02-20,0,0
United Arab Emirates,,2020-02-20,0,9
Uruguay,,2020-02-20,0,0
Uzbekistan,,2020-02-20,0,0
Venezuela,,2020-02-20,0,0
Vietnam,,2020-02-20,0,16
US,Alabama,2020-02-20,0,13
US,Alaska,2020-02-20,0,13
Canada,Alberta,2020-02-20,0,8
US,Arizona,2020-02-20,0,13
US,Arkansas,2020-02-20,0,13
Australia,Australian Capital Territory,2020-02-20,0,15
Canada,British Columbia,2020-02-20,0,8
US,California,2020-02-20,0,13
United Kingdom,Cayman Islands,2020-02-20,0,9
United Kingdom,Channel Islands,2020-02-20,0,9
US,Colorado,2020-02-20,0,13
US,Connecticut,2020-02-20,0,13
Netherlands,Curacao,2020-02-20,0,0
US,Delaware,2020-02-20,0,13
Denmark,Denmark,2020-02-20,0,0
Cruise Ship,Diamond Princess,2020-02-20,13,634
US,Diamond Princess,2020-02-20,0,13
US,District of Columbia,2020-02-20,0,13
Denmark,Faroe Islands,2020-02-20,0,0
US,Florida,2020-02-20,0,13
France,France,2020-02-20,0,12
France,French Guiana,2020-02-20,0,12
France,French Polynesia,2020-02-20,0,12
Australia,From Diamond Princess,2020-02-20,0,15
US,Georgia,2020-02-20,0,13
United Kingdom,Gibraltar,2020-02-20,0,9
Canada,Grand Princess,2020-02-20,0,8
US,Grand Princess,2020-02-20,0,13
France,Guadeloupe,2020-02-20,0,12
US,Guam,2020-02-20,0,13
US,Hawaii,2020-02-20,0,13
US,Idaho,2020-02-20,0,13
US,Illinois,2020-02-20,0,13
US,Indiana,2020-02-20,0,13
US,Iowa,2020-02-20,0,13
US,Kansas,2020-02-20,0,13
US,Kentucky,2020-02-20,0,13
US,Louisiana,2020-02-20,0,13
US,Maine,2020-02-20,0,13
Canada,Manitoba,2020-02-20,0,8
US,Maryland,2020-02-20,0,13
US,Massachusetts,2020-02-20,0,13
France,Mayotte,2020-02-20,0,12
US,Michigan,2020-02-20,0,13
US,Minnesota,2020-02-20,0,13
US,Mississippi,2020-02-20,0,13
US,Missouri,2020-02-20,0,13
US,Montana,2020-02-20,0,13
US,Nebraska,2020-02-20,0,13
Netherlands,Netherlands,2020-02-20,0,0
US,Nevada,2020-02-20,0,13
Canada,New Brunswick,2020-02-20,0,8
US,New Hampshire,2020-02-20,0,13
US,New Jersey,2020-02-20,0,13
US,New Mexico,2020-02-20,0,13
Australia,New South Wales,2020-02-20,0,15
US,New York,2020-02-20,0,13
Canada,Newfoundland and Labrador,2020-02-20,0,8
US,North Carolina,2020-02-20,0,13
US,North Dakota,2020-02-20,0,13
Australia,Northern Territory,2020-02-20,0,15
Canada,Nova Scotia,2020-02-20,0,8
US,Ohio,2020-02-20,0,13
US,Oklahoma,2020-02-20,0,13
Canada,Ontario,2020-02-20,0,8
US,Oregon,2020-02-20,0,13
US,Pennsylvania,2020-02-20,0,13
Canada,Prince Edward Island,2020-02-20,0,8
US,Puerto Rico,2020-02-20,0,13
Canada,Quebec,2020-02-20,0,8
Australia,Queensland,2020-02-20,0,15
France,Reunion,2020-02-20,0,12
US,Rhode Island,2020-02-20,0,13
France,Saint Barthelemy,2020-02-20,0,12
Canada,Saskatchewan,2020-02-20,0,8
Australia,South Australia,2020-02-20,0,15
US,South Carolina,2020-02-20,0,13
US,South Dakota,2020-02-20,0,13
France,St Martin,2020-02-20,0,12
Australia,Tasmania,2020-02-20,0,15
US,Tennessee,2020-02-20,0,13
US,Texas,2020-02-20,0,13
United Kingdom,United Kingdom,2020-02-20,0,9
US,Utah,2020-02-20,0,13
US,Vermont,2020-02-20,0,13
Australia,Victoria,2020-02-20,0,15
US,Virgin Islands,2020-02-20,0,13
US,Virginia,2020-02-20,0,13
US,Washington,2020-02-20,0,13
US,"Washington, D.C.",2020-02-20,0,13
US,West Virginia,2020-02-20,0,13
Australia,Western Australia,2020-02-20,0,15
US,Wisconsin,2020-02-20,0,13
US,Wyoming,2020-02-20,0,13
Afghanistan,,2020-02-21,0,0
Albania,,2020-02-21,0,0
Algeria,,2020-02-21,0,0
Andorra,,2020-02-21,0,0
Antigua and Barbuda,,2020-02-21,0,0
Argentina,,2020-02-21,0,0
Armenia,,2020-02-21,0,0
Aruba,,2020-02-21,0,0
Austria,,2020-02-21,0,0
Azerbaijan,,2020-02-21,0,0
Bahrain,,2020-02-21,0,0
Bangladesh,,2020-02-21,0,0
Barbados,,2020-02-21,0,0
Belarus,,2020-02-21,0,0
Belgium,,2020-02-21,0,1
Benin,,2020-02-21,0,0
Bhutan,,2020-02-21,0,0
Bolivia,,2020-02-21,0,0
Bosnia and Herzegovina,,2020-02-21,0,0
Brazil,,2020-02-21,0,0
Brunei,,2020-02-21,0,0
Bulgaria,,2020-02-21,0,0
Burkina Faso,,2020-02-21,0,0
Cambodia,,2020-02-21,0,1
Cameroon,,2020-02-21,0,0
Central African Republic,,2020-02-21,0,0
Chile,,2020-02-21,0,0
Colombia,,2020-02-21,0,0
Congo (Brazzaville),,2020-02-21,0,0
Congo (Kinshasa),,2020-02-21,0,0
Costa Rica,,2020-02-21,0,0
Cote d'Ivoire,,2020-02-21,0,0
Croatia,,2020-02-21,0,0
Cuba,,2020-02-21,0,0
Cyprus,,2020-02-21,0,0
Czechia,,2020-02-21,0,0
Dominican Republic,,2020-02-21,0,0
Ecuador,,2020-02-21,0,0
Egypt,,2020-02-21,0,1
Equatorial Guinea,,2020-02-21,0,0
Estonia,,2020-02-21,0,0
Eswatini,,2020-02-21,0,0
Ethiopia,,2020-02-21,0,0
Finland,,2020-02-21,0,1
Gabon,,2020-02-21,0,0
Georgia,,2020-02-21,0,0
Germany,,2020-02-21,0,16
Ghana,,2020-02-21,0,0
Greece,,2020-02-21,0,0
Greenland,,2020-02-21,0,0
Guatemala,,2020-02-21,0,0
Guernsey,,2020-02-21,0,0
Guinea,,2020-02-21,0,0
Guyana,,2020-02-21,0,0
Holy See,,2020-02-21,0,0
Honduras,,2020-02-21,0,0
Hungary,,2020-02-21,0,0
Iceland,,2020-02-21,0,0
India,,2020-02-21,0,3
Indonesia,,2020-02-21,0,0
Iran,,2020-02-21,13,18
Iraq,,2020-02-21,0,0
Ireland,,2020-02-21,0,0
Israel,,2020-02-21,1,1
Italy,,2020-02-21,17,20
Jamaica,,2020-02-21,0,0
Japan,,2020-02-21,11,105
Jersey,,2020-02-21,0,0
Jordan,,2020-02-21,0,0
Kazakhstan,,2020-02-21,0,0
Kenya,,2020-02-21,0,0
"Korea, South",,2020-02-21,100,204
Kosovo,,2020-02-21,0,0
Kuwait,,2020-02-21,0,0
Latvia,,2020-02-21,0,0
Lebanon,,2020-02-21,1,1
Liberia,,2020-02-21,0,0
Liechtenstein,,2020-02-21,0,0
Lithuania,,2020-02-21,0,0
Luxembourg,,2020-02-21,0,0
Malaysia,,2020-02-21,0,22
Maldives,,2020-02-21,0,0
Malta,,2020-02-21,0,0
Martinique,,2020-02-21,0,0
Mauritania,,2020-02-21,0,0
Mexico,,2020-02-21,0,0
Moldova,,2020-02-21,0,0
Monaco,,2020-02-21,0,0
Mongolia,,2020-02-21,0,0
Montenegro,,2020-02-21,0,0
Morocco,,2020-02-21,0,0
Namibia,,2020-02-21,0,0
Nepal,,2020-02-21,0,1
New Zealand,,2020-02-21,0,0
Nigeria,,2020-02-21,0,0
North Macedonia,,2020-02-21,0,0
Norway,,2020-02-21,0,0
Oman,,2020-02-21,0,0
Pakistan,,2020-02-21,0,0
Panama,,2020-02-21,0,0
Paraguay,,2020-02-21,0,0
Peru,,2020-02-21,0,0
Philippines,,2020-02-21,0,3
Poland,,2020-02-21,0,0
Portugal,,2020-02-21,0,0
Qatar,,2020-02-21,0,0
Republic of the Congo,,2020-02-21,0,0
Romania,,2020-02-21,0,0
Russia,,2020-02-21,0,2
Rwanda,,2020-02-21,0,0
Saint Lucia,,2020-02-21,0,0
Saint Vincent and the Grenadines,,2020-02-21,0,0
San Marino,,2020-02-21,0,0
Saudi Arabia,,2020-02-21,0,0
Senegal,,2020-02-21,0,0
Serbia,,2020-02-21,0,0
Seychelles,,2020-02-21,0,0
Singapore,,2020-02-21,1,85
Slovakia,,2020-02-21,0,0
Slovenia,,2020-02-21,0,0
Somalia,,2020-02-21,0,0
South Africa,,2020-02-21,0,0
Spain,,2020-02-21,0,2
Sri Lanka,,2020-02-21,0,1
Sudan,,2020-02-21,0,0
Suriname,,2020-02-21,0,0
Sweden,,2020-02-21,0,1
Switzerland,,2020-02-21,0,0
Taiwan*,,2020-02-21,2,26
Tanzania,,2020-02-21,0,0
Thailand,,2020-02-21,0,35
The Bahamas,,2020-02-21,0,0
The Gambia,,2020-02-21,0,0
Togo,,2020-02-21,0,0
Trinidad and Tobago,,2020-02-21,0,0
Tunisia,,2020-02-21,0,0
Turkey,,2020-02-21,0,0
Ukraine,,2020-02-21,0,0
United Arab Emirates,,2020-02-21,0,9
Uruguay,,2020-02-21,0,0
Uzbekistan,,2020-02-21,0,0
Venezuela,,2020-02-21,0,0
Vietnam,,2020-02-21,0,16
US,Alabama,2020-02-21,0,13
US,Alaska,2020-02-21,0,13
Canada,Alberta,2020-02-21,0,8
US,Arizona,2020-02-21,0,13
US,Arkansas,2020-02-21,0,13
Australia,Australian Capital Territory,2020-02-21,0,15
Canada,British Columbia,2020-02-21,1,9
US,California,2020-02-21,2,15
United Kingdom,Cayman Islands,2020-02-21,0,9
United Kingdom,Channel Islands,2020-02-21,0,9
US,Colorado,2020-02-21,0,15
US,Connecticut,2020-02-21,0,15
Netherlands,Curacao,2020-02-21,0,0
US,Delaware,2020-02-21,0,15
Denmark,Denmark,2020-02-21,0,0
Cruise Ship,Diamond Princess,2020-02-21,0,634
US,Diamond Princess,2020-02-21,0,15
US,District of Columbia,2020-02-21,0,15
Denmark,Faroe Islands,2020-02-21,0,0
US,Florida,2020-02-21,0,15
France,France,2020-02-21,0,12
France,French Guiana,2020-02-21,0,12
France,French Polynesia,2020-02-21,0,12
Australia,From Diamond Princess,2020-02-21,4,19
US,Georgia,2020-02-21,0,15
United Kingdom,Gibraltar,2020-02-21,0,9
Canada,Grand Princess,2020-02-21,0,9
US,Grand Princess,2020-02-21,0,15
France,Guadeloupe,2020-02-21,0,12
US,Guam,2020-02-21,0,15
US,Hawaii,2020-02-21,0,15
US,Idaho,2020-02-21,0,15
US,Illinois,2020-02-21,0,15
US,Indiana,2020-02-21,0,15
US,Iowa,2020-02-21,0,15
US,Kansas,2020-02-21,0,15
US,Kentucky,2020-02-21,0,15
US,Louisiana,2020-02-21,0,15
US,Maine,2020-02-21,0,15
Canada,Manitoba,2020-02-21,0,9
US,Maryland,2020-02-21,0,15
US,Massachusetts,2020-02-21,0,15
France,Mayotte,2020-02-21,0,12
US,Michigan,2020-02-21,0,15
US,Minnesota,2020-02-21,0,15
US,Mississippi,2020-02-21,0,15
US,Missouri,2020-02-21,0,15
US,Montana,2020-02-21,0,15
US,Nebraska,2020-02-21,0,15
Netherlands,Netherlands,2020-02-21,0,0
US,Nevada,2020-02-21,0,15
Canada,New Brunswick,2020-02-21,0,9
US,New Hampshire,2020-02-21,0,15
US,New Jersey,2020-02-21,0,15
US,New Mexico,2020-02-21,0,15
Australia,New South Wales,2020-02-21,0,19
US,New York,2020-02-21,0,15
Canada,Newfoundland and Labrador,2020-02-21,0,9
US,North Carolina,2020-02-21,0,15
US,North Dakota,2020-02-21,0,15
Australia,Northern Territory,2020-02-21,0,19
Canada,Nova Scotia,2020-02-21,0,9
US,Ohio,2020-02-21,0,15
US,Oklahoma,2020-02-21,0,15
Canada,Ontario,2020-02-21,0,9
US,Oregon,2020-02-21,0,15
US,Pennsylvania,2020-02-21,0,15
Canada,Prince Edward Island,2020-02-21,0,9
US,Puerto Rico,2020-02-21,0,15
Canada,Quebec,2020-02-21,0,9
Australia,Queensland,2020-02-21,0,19
France,Reunion,2020-02-21,0,12
US,Rhode Island,2020-02-21,0,15
France,Saint Barthelemy,2020-02-21,0,12
Canada,Saskatchewan,2020-02-21,0,9
Australia,South Australia,2020-02-21,0,19
US,South Carolina,2020-02-21,0,15
US,South Dakota,2020-02-21,0,15
France,St Martin,2020-02-21,0,12
Australia,Tasmania,2020-02-21,0,19
US,Tennessee,2020-02-21,0,15
US,Texas,2020-02-21,0,15
United Kingdom,United Kingdom,2020-02-21,0,9
US,Utah,2020-02-21,0,15
US,Vermont,2020-02-21,0,15
Australia,Victoria,2020-02-21,0,19
US,Virgin Islands,2020-02-21,0,15
US,Virginia,2020-02-21,0,15
US,Washington,2020-02-21,0,15
US,"Washington, D.C.",2020-02-21,0,15
US,West Virginia,2020-02-21,0,15
Australia,Western Australia,2020-02-21,0,19
US,Wisconsin,2020-02-21,0,15
US,Wyoming,2020-02-21,0,15
Afghanistan,,2020-02-22,0,0
Albania,,2020-02-22,0,0
Algeria,,2020-02-22,0,0
Andorra,,2020-02-22,0,0
Antigua and Barbuda,,2020-02-22,0,0
Argentina,,2020-02-22,0,0
Armenia,,2020-02-22,0,0
Aruba,,2020-02-22,0,0
Austria,,2020-02-22,0,0
Azerbaijan,,2020-02-22,0,0
Bahrain,,2020-02-22,0,0
Bangladesh,,2020-02-22,0,0
Barbados,,2020-02-22,0,0
Belarus,,2020-02-22,0,0
Belgium,,2020-02-22,0,1
Benin,,2020-02-22,0,0
Bhutan,,2020-02-22,0,0
Bolivia,,2020-02-22,0,0
Bosnia and Herzegovina,,2020-02-22,0,0
Brazil,,2020-02-22,0,0
Brunei,,2020-02-22,0,0
Bulgaria,,2020-02-22,0,0
Burkina Faso,,2020-02-22,0,0
Cambodia,,2020-02-22,0,1
Cameroon,,2020-02-22,0,0
Central African Republic,,2020-02-22,0,0
Chile,,2020-02-22,0,0
Colombia,,2020-02-22,0,0
Congo (Brazzaville),,2020-02-22,0,0
Congo (Kinshasa),,2020-02-22,0,0
Costa Rica,,2020-02-22,0,0
Cote d'Ivoire,,2020-02-22,0,0
Croatia,,2020-02-22,0,0
Cuba,,2020-02-22,0,0
Cyprus,,2020-02-22,0,0
Czechia,,2020-02-22,0,0
Dominican Republic,,2020-02-22,0,0
Ecuador,,2020-02-22,0,0
Egypt,,2020-02-22,0,1
Equatorial Guinea,,2020-02-22,0,0
Estonia,,2020-02-22,0,0
Eswatini,,2020-02-22,0,0
Ethiopia,,2020-02-22,0,0
Finland,,2020-02-22,0,1
Gabon,,2020-02-22,0,0
Georgia,,2020-02-22,0,0
Germany,,2020-02-22,0,16
Ghana,,2020-02-22,0,0
Greece,,2020-02-22,0,0
Greenland,,2020-02-22,0,0
Guatemala,,2020-02-22,0,0
Guernsey,,2020-02-22,0,0
Guinea,,2020-02-22,0,0
Guyana,,2020-02-22,0,0
Holy See,,2020-02-22,0,0
Honduras,,2020-02-22,0,0
Hungary,,2020-02-22,0,0
Iceland,,2020-02-22,0,0
India,,2020-02-22,0,3
Indonesia,,2020-02-22,0,0
Iran,,2020-02-22,10,28
Iraq,,2020-02-22,0,0
Ireland,,2020-02-22,0,0
Israel,,2020-02-22,0,1
Italy,,2020-02-22,42,62
Jamaica,,2020-02-22,0,0
Japan,,2020-02-22,17,122
Jersey,,2020-02-22,0,0
Jordan,,2020-02-22,0,0
Kazakhstan,,2020-02-22,0,0
Kenya,,2020-02-22,0,0
"Korea, South",,2020-02-22,229,433
Kosovo,,2020-02-22,0,0
Kuwait,,2020-02-22,0,0
Latvia,,2020-02-22,0,0
Lebanon,,2020-02-22,0,1
Liberia,,2020-02-22,0,0
Liechtenstein,,2020-02-22,0,0
Lithuania,,2020-02-22,0,0
Luxembourg,,2020-02-22,0,0
Malaysia,,2020-02-22,0,22
Maldives,,2020-02-22,0,0
Malta,,2020-02-22,0,0
Martinique,,2020-02-22,0,0
Mauritania,,2020-02-22,0,0
Mexico,,2020-02-22,0,0
Moldova,,2020-02-22,0,0
Monaco,,2020-02-22,0,0
Mongolia,,2020-02-22,0,0
Montenegro,,2020-02-22,0,0
Morocco,,2020-02-22,0,0
Namibia,,2020-02-22,0,0
Nepal,,2020-02-22,0,1
New Zealand,,2020-02-22,0,0
Nigeria,,2020-02-22,0,0
North Macedonia,,2020-02-22,0,0
Norway,,2020-02-22,0,0
Oman,,2020-02-22,0,0
Pakistan,,2020-02-22,0,0
Panama,,2020-02-22,0,0
Paraguay,,2020-02-22,0,0
Peru,,2020-02-22,0,0
Philippines,,2020-02-22,0,3
Poland,,2020-02-22,0,0
Portugal,,2020-02-22,0,0
Qatar,,2020-02-22,0,0
Republic of the Congo,,2020-02-22,0,0
Romania,,2020-02-22,0,0
Russia,,2020-02-22,0,2
Rwanda,,2020-02-22,0,0
Saint Lucia,,2020-02-22,0,0
Saint Vincent and the Grenadines,,2020-02-22,0,0
San Marino,,2020-02-22,0,0
Saudi Arabia,,2020-02-22,0,0
Senegal,,2020-02-22,0,0
Serbia,,2020-02-22,0,0
Seychelles,,2020-02-22,0,0
Singapore,,2020-02-22,0,85
Slovakia,,2020-02-22,0,0
Slovenia,,2020-02-22,0,0
Somalia,,2020-02-22,0,0
South Africa,,2020-02-22,0,0
Spain,,2020-02-22,0,2
Sri Lanka,,2020-02-22,0,1
Sudan,,2020-02-22,0,0
Suriname,,2020-02-22,0,0
Sweden,,2020-02-22,0,1
Switzerland,,2020-02-22,0,0
Taiwan*,,2020-02-22,0,26
Tanzania,,2020-02-22,0,0
Thailand,,2020-02-22,0,35
The Bahamas,,2020-02-22,0,0
The Gambia,,2020-02-22,0,0
Togo,,2020-02-22,0,0
Trinidad and Tobago,,2020-02-22,0,0
Tunisia,,2020-02-22,0,0
Turkey,,2020-02-22,0,0
Ukraine,,2020-02-22,0,0
United Arab Emirates,,2020-02-22,4,13
Uruguay,,2020-02-22,0,0
Uzbekistan,,2020-02-22,0,0
Venezuela,,2020-02-22,0,0
Vietnam,,2020-02-22,0,16
US,Alabama,2020-02-22,0,15
US,Alaska,2020-02-22,0,15
Canada,Alberta,2020-02-22,0,9
US,Arizona,2020-02-22,0,15
US,Arkansas,2020-02-22,0,15
Australia,Australian Capital Territory,2020-02-22,0,19
Canada,British Columbia,2020-02-22,0,9
US,California,2020-02-22,0,15
United Kingdom,Cayman Islands,2020-02-22,0,9
United Kingdom,Channel Islands,2020-02-22,0,9
US,Colorado,2020-02-22,0,15
US,Connecticut,2020-02-22,0,15
Netherlands,Curacao,2020-02-22,0,0
US,Delaware,2020-02-22,0,15
Denmark,Denmark,2020-02-22,0,0
Cruise Ship,Diamond Princess,2020-02-22,0,634
US,Diamond Princess,2020-02-22,0,15
US,District of Columbia,2020-02-22,0,15
Denmark,Faroe Islands,2020-02-22,0,0
US,Florida,2020-02-22,0,15
France,France,2020-02-22,0,12
France,French Guiana,2020-02-22,0,12
France,French Polynesia,2020-02-22,0,12
Australia,From Diamond Princess,2020-02-22,3,22
US,Georgia,2020-02-22,0,15
United Kingdom,Gibraltar,2020-02-22,0,9
Canada,Grand Princess,2020-02-22,0,9
US,Grand Princess,2020-02-22,0,15
France,Guadeloupe,2020-02-22,0,12
US,Guam,2020-02-22,0,15
US,Hawaii,2020-02-22,0,15
US,Idaho,2020-02-22,0,15
US,Illinois,2020-02-22,0,15
US,Indiana,2020-02-22,0,15
US,Iowa,2020-02-22,0,15
US,Kansas,2020-02-22,0,15
US,Kentucky,2020-02-22,0,15
US,Louisiana,2020-02-22,0,15
US,Maine,2020-02-22,0,15
Canada,Manitoba,2020-02-22,0,9
US,Maryland,2020-02-22,0,15
US,Massachusetts,2020-02-22,0,15
France,Mayotte,2020-02-22,0,12
US,Michigan,2020-02-22,0,15
US,Minnesota,2020-02-22,0,15
US,Mississippi,2020-02-22,0,15
US,Missouri,2020-02-22,0,15
US,Montana,2020-02-22,0,15
US,Nebraska,2020-02-22,0,15
Netherlands,Netherlands,2020-02-22,0,0
US,Nevada,2020-02-22,0,15
Canada,New Brunswick,2020-02-22,0,9
US,New Hampshire,2020-02-22,0,15
US,New Jersey,2020-02-22,0,15
US,New Mexico,2020-02-22,0,15
Australia,New South Wales,2020-02-22,0,22
US,New York,2020-02-22,0,15
Canada,Newfoundland and Labrador,2020-02-22,0,9
US,North Carolina,2020-02-22,0,15
US,North Dakota,2020-02-22,0,15
Australia,Northern Territory,2020-02-22,0,22
Canada,Nova Scotia,2020-02-22,0,9
US,Ohio,2020-02-22,0,15
US,Oklahoma,2020-02-22,0,15
Canada,Ontario,2020-02-22,0,9
US,Oregon,2020-02-22,0,15
US,Pennsylvania,2020-02-22,0,15
Canada,Prince Edward Island,2020-02-22,0,9
US,Puerto Rico,2020-02-22,0,15
Canada,Quebec,2020-02-22,0,9
Australia,Queensland,2020-02-22,0,22
France,Reunion,2020-02-22,0,12
US,Rhode Island,2020-02-22,0,15
France,Saint Barthelemy,2020-02-22,0,12
Canada,Saskatchewan,2020-02-22,0,9
Australia,South Australia,2020-02-22,0,22
US,South Carolina,2020-02-22,0,15
US,South Dakota,2020-02-22,0,15
France,St Martin,2020-02-22,0,12
Australia,Tasmania,2020-02-22,0,22
US,Tennessee,2020-02-22,0,15
US,Texas,2020-02-22,0,15
United Kingdom,United Kingdom,2020-02-22,0,9
US,Utah,2020-02-22,0,15
US,Vermont,2020-02-22,0,15
Australia,Victoria,2020-02-22,0,22
US,Virgin Islands,2020-02-22,0,15
US,Virginia,2020-02-22,0,15
US,Washington,2020-02-22,0,15
US,"Washington, D.C.",2020-02-22,0,15
US,West Virginia,2020-02-22,0,15
Australia,Western Australia,2020-02-22,0,22
US,Wisconsin,2020-02-22,0,15
US,Wyoming,2020-02-22,0,15
Afghanistan,,2020-02-23,0,0
Albania,,2020-02-23,0,0
Algeria,,2020-02-23,0,0
Andorra,,2020-02-23,0,0
Antigua and Barbuda,,2020-02-23,0,0
Argentina,,2020-02-23,0,0
Armenia,,2020-02-23,0,0
Aruba,,2020-02-23,0,0
Austria,,2020-02-23,0,0
Azerbaijan,,2020-02-23,0,0
Bahrain,,2020-02-23,0,0
Bangladesh,,2020-02-23,0,0
Barbados,,2020-02-23,0,0
Belarus,,2020-02-23,0,0
Belgium,,2020-02-23,0,1
Benin,,2020-02-23,0,0
Bhutan,,2020-02-23,0,0
Bolivia,,2020-02-23,0,0
Bosnia and Herzegovina,,2020-02-23,0,0
Brazil,,2020-02-23,0,0
Brunei,,2020-02-23,0,0
Bulgaria,,2020-02-23,0,0
Burkina Faso,,2020-02-23,0,0
Cambodia,,2020-02-23,0,1
Cameroon,,2020-02-23,0,0
Central African Republic,,2020-02-23,0,0
Chile,,2020-02-23,0,0
Colombia,,2020-02-23,0,0
Congo (Brazzaville),,2020-02-23,0,0
Congo (Kinshasa),,2020-02-23,0,0
Costa Rica,,2020-02-23,0,0
Cote d'Ivoire,,2020-02-23,0,0
Croatia,,2020-02-23,0,0
Cuba,,2020-02-23,0,0
Cyprus,,2020-02-23,0,0
Czechia,,2020-02-23,0,0
Dominican Republic,,2020-02-23,0,0
Ecuador,,2020-02-23,0,0
Egypt,,2020-02-23,0,1
Equatorial Guinea,,2020-02-23,0,0
Estonia,,2020-02-23,0,0
Eswatini,,2020-02-23,0,0
Ethiopia,,2020-02-23,0,0
Finland,,2020-02-23,0,1
Gabon,,2020-02-23,0,0
Georgia,,2020-02-23,0,0
Germany,,2020-02-23,0,16
Ghana,,2020-02-23,0,0
Greece,,2020-02-23,0,0
Greenland,,2020-02-23,0,0
Guatemala,,2020-02-23,0,0
Guernsey,,2020-02-23,0,0
Guinea,,2020-02-23,0,0
Guyana,,2020-02-23,0,0
Holy See,,2020-02-23,0,0
Honduras,,2020-02-23,0,0
Hungary,,2020-02-23,0,0
Iceland,,2020-02-23,0,0
India,,2020-02-23,0,3
Indonesia,,2020-02-23,0,0
Iran,,2020-02-23,15,43
Iraq,,2020-02-23,0,0
Ireland,,2020-02-23,0,0
Israel,,2020-02-23,0,1
Italy,,2020-02-23,93,155
Jamaica,,2020-02-23,0,0
Japan,,2020-02-23,25,147
Jersey,,2020-02-23,0,0
Jordan,,2020-02-23,0,0
Kazakhstan,,2020-02-23,0,0
Kenya,,2020-02-23,0,0
"Korea, South",,2020-02-23,169,602
Kosovo,,2020-02-23,0,0
Kuwait,,2020-02-23,0,0
Latvia,,2020-02-23,0,0
Lebanon,,2020-02-23,0,1
Liberia,,2020-02-23,0,0
Liechtenstein,,2020-02-23,0,0
Lithuania,,2020-02-23,0,0
Luxembourg,,2020-02-23,0,0
Malaysia,,2020-02-23,0,22
Maldives,,2020-02-23,0,0
Malta,,2020-02-23,0,0
Martinique,,2020-02-23,0,0
Mauritania,,2020-02-23,0,0
Mexico,,2020-02-23,0,0
Moldova,,2020-02-23,0,0
Monaco,,2020-02-23,0,0
Mongolia,,2020-02-23,0,0
Montenegro,,2020-02-23,0,0
Morocco,,2020-02-23,0,0
Namibia,,2020-02-23,0,0
Nepal,,2020-02-23,0,1
New Zealand,,2020-02-23,0,0
Nigeria,,2020-02-23,0,0
North Macedonia,,2020-02-23,0,0
Norway,,2020-02-23,0,0
Oman,,2020-02-23,0,0
Pakistan,,2020-02-23,0,0
Panama,,2020-02-23,0,0
Paraguay,,2020-02-23,0,0
Peru,,2020-02-23,0,0
Philippines,,2020-02-23,0,3
Poland,,2020-02-23,0,0
Portugal,,2020-02-23,0,0
Qatar,,2020-02-23,0,0
Republic of the Congo,,2020-02-23,0,0
Romania,,2020-02-23,0,0
Russia,,2020-02-23,0,2
Rwanda,,2020-02-23,0,0
Saint Lucia,,2020-02-23,0,0
Saint Vincent and the Grenadines,,2020-02-23,0,0
San Marino,,2020-02-23,0,0
Saudi Arabia,,2020-02-23,0,0
Senegal,,2020-02-23,0,0
Serbia,,2020-02-23,0,0
Seychelles,,2020-02-23,0,0
Singapore,,2020-02-23,4,89
Slovakia,,2020-02-23,0,0
Slovenia,,2020-02-23,0,0
Somalia,,2020-02-23,0,0
South Africa,,2020-02-23,0,0
Spain,,2020-02-23,0,2
Sri Lanka,,2020-02-23,0,1
Sudan,,2020-02-23,0,0
Suriname,,2020-02-23,0,0
Sweden,,2020-02-23,0,1
Switzerland,,2020-02-23,0,0
Taiwan*,,2020-02-23,2,28
Tanzania,,2020-02-23,0,0
Thailand,,2020-02-23,0,35
The Bahamas,,2020-02-23,0,0
The Gambia,,2020-02-23,0,0
Togo,,2020-02-23,0,0
Trinidad and Tobago,,2020-02-23,0,0
Tunisia,,2020-02-23,0,0
Turkey,,2020-02-23,0,0
Ukraine,,2020-02-23,0,0
United Arab Emirates,,2020-02-23,0,13
Uruguay,,2020-02-23,0,0
Uzbekistan,,2020-02-23,0,0
Venezuela,,2020-02-23,0,0
Vietnam,,2020-02-23,0,16
US,Alabama,2020-02-23,0,15
US,Alaska,2020-02-23,0,15
Canada,Alberta,2020-02-23,0,9
US,Arizona,2020-02-23,0,15
US,Arkansas,2020-02-23,0,15
Australia,Australian Capital Territory,2020-02-23,0,22
Canada,British Columbia,2020-02-23,0,9
